date_time,EMA_now,EMA_30min,EMA_60min,EMA_90min,EMA_120min,EMA_150min,EMA_180min,EMA_210min,EMA_240min,Iradiance,Temperature,Power,Power_30min,Power_60min,Power_90min,Power_120min,Power_150min,Power_180min,Power_210min,Power_240min
2017-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,26.45,0,0,0,0,0,0,0,0,0
2017-01-01 00:30:00,0,0,0,0,0,0,0,0,0,0,26.08181818,0,0,0,0,0,0,0,0,0
2017-01-01 01:00:00,0,0,0,0,0,0,0,0,0,0,25.88181818,0,0,0,0,0,0,0,0,0
2017-01-01 01:30:00,0,0,0,0,0,0,0,0,0,0,25.69090909,0,0,0,0,0,0,0,0,0
2017-01-01 02:00:00,0,0,0,0,0,0,0,0,0,0,25.57272727,0,0,0,0,0,0,0,0,0
2017-01-01 02:30:00,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0
2017-01-01 03:00:00,0,0,0,0,0,0,0,0,0,0,25.28181818,0,0,0,0,0,0,0,0,0.065454545
2017-01-01 03:30:00,0,0,0,0,0,0,0,0,0,0,25.09090909,0,0,0,0,0,0,0,0.065454545,0.261818182
2017-01-01 04:00:00,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0.065454545,0.261818182,0.621818182
2017-01-01 04:30:00,0,0,0,0,0,0,0,0,0,0,24.90909091,0,0,0,0,0,0.065454545,0.261818182,0.621818182,0.861818182
2017-01-01 05:00:00,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0.065454545,0.261818182,0.621818182,0.861818182,1.08
2017-01-01 05:30:00,0,0,0,0,0,0,0,0,0,0,24.72727273,0,0,0,0.065454545,0.261818182,0.621818182,0.861818182,1.08,2.083636364
2017-01-01 06:00:00,0,0,0,0,0,0,0,0,0,0,24.57272727,0,0,0.065454545,0.261818182,0.621818182,0.861818182,1.08,2.083636364,3.72
2017-01-01 06:30:00,0,0,0,0,0,0,0,0,0,0,24.53636364,0,0.065454545,0.261818182,0.621818182,0.861818182,1.08,2.083636364,3.72,4.669090909
2017-01-01 07:00:00,0,0,0,0,0,0,0,0,0,19.22727273,24.48181818,0.065454545,0.261818182,0.621818182,0.861818182,1.08,2.083636364,3.72,4.669090909,4.603636364
2017-01-01 07:30:00,0,0,0,0,0,0,0,0,0,62.36363636,24.42727273,0.261818182,0.621818182,0.861818182,1.08,2.083636364,3.72,4.669090909,4.603636364,3.981818182
2017-01-01 08:00:00,0,0,0,0,0,0,0,0,0,118.6363636,24.89090909,0.621818182,0.861818182,1.08,2.083636364,3.72,4.669090909,4.603636364,3.981818182,4.090909091
2017-01-01 08:30:00,0,0,0,0,0,0,0,0,0,144.5454545,24.63636364,0.861818182,1.08,2.083636364,3.72,4.669090909,4.603636364,3.981818182,4.090909091,4.636363636
2017-01-01 09:00:00,0,0,0,0,0,0,0,0,0,184.2727273,25.18181818,1.08,2.083636364,3.72,4.669090909,4.603636364,3.981818182,4.090909091,4.636363636,2.503636364
2017-01-01 09:30:00,0,0,0,0,0,0,0,0,0,325.8181818,26.02727273,2.083636364,3.72,4.669090909,4.603636364,3.981818182,4.090909091,4.636363636,2.503636364,2.389090909
2017-01-01 10:00:00,0,0,0,0,0,0,0,0,0,501,27.02727273,3.72,4.669090909,4.603636364,3.981818182,4.090909091,4.636363636,2.503636364,2.389090909,3.469090909
2017-01-01 10:30:00,0,0,0,0,0,0,0,0,0,637.7272727,28.19545455,4.669090909,4.603636364,3.981818182,4.090909091,4.636363636,2.503636364,2.389090909,3.469090909,1.549090909
2017-01-01 11:00:00,0,0,0,0,0,0,0,0,0,630.7272727,28.92272727,4.603636364,3.981818182,4.090909091,4.636363636,2.503636364,2.389090909,3.469090909,1.549090909,1.112727273
2017-01-01 11:30:00,0,0,0,0,0,0,0,0,0,625.2727273,28.82727273,3.981818182,4.090909091,4.636363636,2.503636364,2.389090909,3.469090909,1.549090909,1.112727273,0.981818182
2017-01-01 12:00:00,0,0,0,0,0,0,0,0,0,599.5454545,29.65454545,4.090909091,4.636363636,2.503636364,2.389090909,3.469090909,1.549090909,1.112727273,0.981818182,1.538181818
2017-01-01 12:30:00,0,0,0,0,0,0,0,0,0,602.6818182,30.50909091,4.636363636,2.503636364,2.389090909,3.469090909,1.549090909,1.112727273,0.981818182,1.538181818,0.545454545
2017-01-01 13:00:00,0,0,0,0,0,0,0,0,0,367.9545455,29.8,2.503636364,2.389090909,3.469090909,1.549090909,1.112727273,0.981818182,1.538181818,0.545454545,0.283636364
2017-01-01 13:30:00,0,0,0,0,0,0,0,0,0,354.4090909,29.51818182,2.389090909,3.469090909,1.549090909,1.112727273,0.981818182,1.538181818,0.545454545,0.283636364,0.076363636
2017-01-01 14:00:00,0,0,0,0,0,0,0,0,0,474.1818182,30.34090909,3.469090909,1.549090909,1.112727273,0.981818182,1.538181818,0.545454545,0.283636364,0.076363636,0
2017-01-01 14:30:00,0,0,0,0,0,0,0,0,0,272.7272727,30.44545455,1.549090909,1.112727273,0.981818182,1.538181818,0.545454545,0.283636364,0.076363636,0,0
2017-01-01 15:00:00,0,0,0,0,0,0,0,0,0,187.6363636,29.68181818,1.112727273,0.981818182,1.538181818,0.545454545,0.283636364,0.076363636,0,0,0
2017-01-01 15:30:00,0,0,0,0,0,0,0,0,0,169.7272727,29.46363636,0.981818182,1.538181818,0.545454545,0.283636364,0.076363636,0,0,0,0
2017-01-01 16:00:00,0,0,0,0,0,0,0,0,0,217.3636364,29.93636364,1.538181818,0.545454545,0.283636364,0.076363636,0,0,0,0,0
2017-01-01 16:30:00,0,0,0,0,0,0,0,0,0,114.0454545,29.17272727,0.545454545,0.283636364,0.076363636,0,0,0,0,0,0
2017-01-01 17:00:00,0,0,0,0,0,0,0,0,0,63.59090909,28.71818182,0.283636364,0.076363636,0,0,0,0,0,0,0
2017-01-01 17:30:00,0,0,0,0,0,0,0,0,0,25.36363636,28.39090909,0.076363636,0,0,0,0,0,0,0,0
2017-01-01 18:00:00,0,0,0,0,0,0,0,0,0,2.454545455,28.07272727,0,0,0,0,0,0,0,0,0
2017-01-01 18:30:00,0,0,0,0,0,0,0,0,0,0,27.79090909,0,0,0,0,0,0,0,0,0
2017-01-01 19:00:00,0,0,0,0,0,0,0,0,0,0,27.72727273,0,0,0,0,0,0,0,0,0
2017-01-01 19:30:00,0,0,0,0,0,0,0,0,0,0,27.69090909,0,0,0,0,0,0,0,0,0
2017-01-01 20:00:00,0,0,0,0,0,0,0,0,0,0,27.11818182,0,0,0,0,0,0,0,0,0
2017-01-01 20:30:00,0,0,0,0,0,0,0,0,0,0,26.72727273,0,0,0,0,0,0,0,0,0
2017-01-01 21:00:00,0,0,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0
2017-01-01 21:30:00,0,0,0,0,0,0,0,0,0,0,26.08181818,0,0,0,0,0,0,0,0,0
2017-01-01 22:00:00,0,0,0,0,0,0,0,0,0,0,25.87272727,0,0,0,0,0,0,0,0,0
2017-01-01 22:30:00,0,0,0,0,0,0,0,0,0,0,25.61818182,0,0,0,0,0,0,0,0,0
2017-01-01 23:00:00,0,0,0,0,0,0,0,0,0,0,25.49090909,0,0,0,0,0,0,0,0,0
2017-01-01 23:30:00,0,0,0,0,0,0,0,0,0,0,25.37272727,0,0,0,0,0,0,0,0,0
2017-01-02 00:00:00,0,0,0,0,0,0,0,0,0,0,25.26363636,0,0,0,0,0,0,0,0,0
2017-01-02 00:30:00,0,0,0,0,0,0,0,0,0,0,25.14545455,0,0,0,0,0,0,0,0,0
2017-01-02 01:00:00,0,0,0,0,0,0,0,0,0,0,25.07272727,0,0,0,0,0,0,0,0,0
2017-01-02 01:30:00,0,0,0,0,0,0,0,0,0,0,24.88181818,0,0,0,0,0,0,0,0,0
2017-01-02 02:00:00,0,0,0,0,0,0,0,0,0,0,24.65454545,0,0,0,0,0,0,0,0,0
2017-01-02 02:30:00,0,0,0,0,0,0,0,0,0.081818182,0,24.37272727,0,0,0,0,0,0,0,0,0
2017-01-02 03:00:00,0,0,0,0,0,0,0,0.081818182,16.11818182,0,24.03636364,0,0,0,0,0,0,0,0,0.043636364
2017-01-02 03:30:00,0,0,0,0,0,0,0.081818182,16.11818182,44.91818182,0,23.82727273,0,0,0,0,0,0,0,0.043636364,0.218181818
2017-01-02 04:00:00,0,0,0,0,0,0.081818182,16.11818182,44.91818182,79.93636364,0,23.62727273,0,0,0,0,0,0,0.043636364,0.218181818,0.458181818
2017-01-02 04:30:00,0,0,0,0,0.081818182,16.11818182,44.91818182,79.93636364,157.4181818,0,23.48181818,0,0,0,0,0,0.043636364,0.218181818,0.458181818,1.210909091
2017-01-02 05:00:00,0,0,0,0.081818182,16.11818182,44.91818182,79.93636364,157.4181818,289.1454545,0,24.98347107,0,0,0,0,0.043636364,0.218181818,0.458181818,1.210909091,2.596363636
2017-01-02 05:30:00,0,0,0.081818182,16.11818182,44.91818182,79.93636364,157.4181818,289.1454545,446.1545455,0,25.5,0,0,0,0.043636364,0.218181818,0.458181818,1.210909091,2.596363636,3.829090909
2017-01-02 06:00:00,0,0.081818182,16.11818182,44.91818182,79.93636364,157.4181818,289.1454545,446.1545455,519.7090909,0,24.50330579,0,0,0.043636364,0.218181818,0.458181818,1.210909091,2.596363636,3.829090909,4.396363636
2017-01-02 06:30:00,0.081818182,16.11818182,44.91818182,79.93636364,157.4181818,289.1454545,446.1545455,519.7090909,572.7272727,0.090909091,23.3,0,0.043636364,0.218181818,0.458181818,1.210909091,2.596363636,3.829090909,4.396363636,4.690909091
2017-01-02 07:00:00,16.11818182,44.91818182,79.93636364,157.4181818,289.1454545,446.1545455,519.7090909,572.7272727,609.3818182,17.90909091,23.25454545,0.043636364,0.218181818,0.458181818,1.210909091,2.596363636,3.829090909,4.396363636,4.690909091,4.92
2017-01-02 07:30:00,44.91818182,79.93636364,157.4181818,289.1454545,446.1545455,519.7090909,572.7272727,609.3818182,632.7818182,49.90909091,23.49090909,0.218181818,0.458181818,1.210909091,2.596363636,3.829090909,4.396363636,4.690909091,4.92,5.029090909
2017-01-02 08:00:00,79.93636364,157.4181818,289.1454545,446.1545455,519.7090909,572.7272727,609.3818182,632.7818182,575.0590909,88.81818182,23.77272727,0.458181818,1.210909091,2.596363636,3.829090909,4.396363636,4.690909091,4.92,5.029090909,4.532727273
2017-01-02 08:30:00,157.4181818,289.1454545,446.1545455,519.7090909,572.7272727,609.3818182,632.7818182,575.0590909,606.3954545,174.9090909,24.41818182,1.210909091,2.596363636,3.829090909,4.396363636,4.690909091,4.92,5.029090909,4.532727273,4.8
2017-01-02 09:00:00,289.1454545,446.1545455,519.7090909,572.7272727,609.3818182,632.7818182,575.0590909,606.3954545,613.7590909,321.2727273,25.27272727,2.596363636,3.829090909,4.396363636,4.690909091,4.92,5.029090909,4.532727273,4.8,5.334545455
2017-01-02 09:30:00,446.1545455,519.7090909,572.7272727,609.3818182,632.7818182,575.0590909,606.3954545,613.7590909,352.9227273,495.7272727,26.76363636,3.829090909,4.396363636,4.690909091,4.92,5.029090909,4.532727273,4.8,5.334545455,3.163636364
2017-01-02 10:00:00,519.7090909,572.7272727,609.3818182,632.7818182,575.0590909,606.3954545,613.7590909,352.9227273,247.0090909,577.4545455,27.21818182,4.396363636,4.690909091,4.92,5.029090909,4.532727273,4.8,5.334545455,3.163636364,1.745454545
2017-01-02 10:30:00,572.7272727,609.3818182,632.7818182,575.0590909,606.3954545,613.7590909,352.9227273,247.0090909,197.8363636,636.3636364,28.82727273,4.690909091,4.92,5.029090909,4.532727273,4.8,5.334545455,3.163636364,1.745454545,1.298181818
2017-01-02 11:00:00,609.3818182,632.7818182,575.0590909,606.3954545,613.7590909,352.9227273,247.0090909,197.8363636,192.9272727,677.0909091,28.85454545,4.92,5.029090909,4.532727273,4.8,5.334545455,3.163636364,1.745454545,1.298181818,1.363636364
2017-01-02 11:30:00,632.7818182,575.0590909,606.3954545,613.7590909,352.9227273,247.0090909,197.8363636,192.9272727,203.4,703.0909091,30.45454545,5.029090909,4.532727273,4.8,5.334545455,3.163636364,1.745454545,1.298181818,1.363636364,1.385454545
2017-01-02 12:00:00,575.0590909,606.3954545,613.7590909,352.9227273,247.0090909,197.8363636,192.9272727,203.4,163.0636364,638.9545455,31.34090909,4.532727273,4.8,5.334545455,3.163636364,1.745454545,1.298181818,1.363636364,1.385454545,1.047272727
2017-01-02 12:30:00,606.3954545,613.7590909,352.9227273,247.0090909,197.8363636,192.9272727,203.4,163.0636364,93.51818182,673.7727273,32.55454545,4.8,5.334545455,3.163636364,1.745454545,1.298181818,1.363636364,1.385454545,1.047272727,0.556363636
2017-01-02 13:00:00,613.7590909,352.9227273,247.0090909,197.8363636,192.9272727,203.4,163.0636364,93.51818182,20.53636364,681.9545455,33.17727273,5.334545455,3.163636364,1.745454545,1.298181818,1.363636364,1.385454545,1.047272727,0.556363636,0.010909091
2017-01-02 13:30:00,352.9227273,247.0090909,197.8363636,192.9272727,203.4,163.0636364,93.51818182,20.53636364,11.37272727,392.1363636,32.87272727,3.163636364,1.745454545,1.298181818,1.363636364,1.385454545,1.047272727,0.556363636,0.010909091,0
2017-01-02 14:00:00,247.0090909,197.8363636,192.9272727,203.4,163.0636364,93.51818182,20.53636364,11.37272727,1.145454545,274.4545455,32.09090909,1.745454545,1.298181818,1.363636364,1.385454545,1.047272727,0.556363636,0.010909091,0,0
2017-01-02 14:30:00,197.8363636,192.9272727,203.4,163.0636364,93.51818182,20.53636364,11.37272727,1.145454545,0,219.8181818,32.13636364,1.298181818,1.363636364,1.385454545,1.047272727,0.556363636,0.010909091,0,0,0
2017-01-02 15:00:00,192.9272727,203.4,163.0636364,93.51818182,20.53636364,11.37272727,1.145454545,0,0,214.3636364,31.66363636,1.363636364,1.385454545,1.047272727,0.556363636,0.010909091,0,0,0,0
2017-01-02 15:30:00,203.4,163.0636364,93.51818182,20.53636364,11.37272727,1.145454545,0,0,0,226,32.07272727,1.385454545,1.047272727,0.556363636,0.010909091,0,0,0,0,0
2017-01-02 16:00:00,163.0636364,93.51818182,20.53636364,11.37272727,1.145454545,0,0,0,0,181.1818182,31.80909091,1.047272727,0.556363636,0.010909091,0,0,0,0,0,0
2017-01-02 16:30:00,93.51818182,20.53636364,11.37272727,1.145454545,0,0,0,0,0,103.9090909,31.36363636,0.556363636,0.010909091,0,0,0,0,0,0,0
2017-01-02 17:00:00,20.53636364,11.37272727,1.145454545,0,0,0,0,0,0,22.81818182,30.95454545,0.010909091,0,0,0,0,0,0,0,0
2017-01-02 17:30:00,11.37272727,1.145454545,0,0,0,0,0,0,0,12.63636364,30.57272727,0,0,0,0,0,0,0,0,0
2017-01-02 18:00:00,1.145454545,0,0,0,0,0,0,0,0,1.272727273,30.3,0,0,0,0,0,0,0,0,0
2017-01-02 18:30:00,0,0,0,0,0,0,0,0,0,0,30.10909091,0,0,0,0,0,0,0,0,0
2017-01-02 19:00:00,0,0,0,0,0,0,0,0,0,0,29.9,0,0,0,0,0,0,0,0,0
2017-01-02 19:30:00,0,0,0,0,0,0,0,0,0,0,29.77272727,0,0,0,0,0,0,0,0,0
2017-01-02 20:00:00,0,0,0,0,0,0,0,0,0,0,29.53636364,0,0,0,0,0,0,0,0,0
2017-01-02 20:30:00,0,0,0,0,0,0,0,0,0,0,29.40909091,0,0,0,0,0,0,0,0,0
2017-01-02 21:00:00,0,0,0,0,0,0,0,0,0,0,28.98181818,0,0,0,0,0,0,0,0,0
2017-01-02 21:30:00,0,0,0,0,0,0,0,0,0,0,28.57272727,0,0,0,0,0,0,0,0,0
2017-01-02 22:00:00,0,0,0,0,0,0,0,0,0,0,28.27272727,0,0,0,0,0,0,0,0,0
2017-01-02 22:30:00,0,0,0,0,0,0,0,0,0,0,28.09090909,0,0,0,0,0,0,0,0,0
2017-01-02 23:00:00,0,0,0,0,0,0,0,0,0,0,28.03636364,0,0,0,0,0,0,0,0,0
2017-01-02 23:30:00,0,0,0,0,0,0,0,0,0,0,27.91818182,0,0,0,0,0,0,0,0,0
2017-01-03 00:00:00,0,0,0,0,0,0,0,0,0,0,27.63636364,0,0,0,0,0,0,0,0,0
2017-01-03 00:30:00,0,0,0,0,0,0,0,0,0,0,27.29090909,0,0,0,0,0,0,0,0,0
2017-01-03 01:00:00,0,0,0,0,0,0,0,0,0,0,27.05454545,0,0,0,0,0,0,0,0,0
2017-01-03 01:30:00,0,0,0,0,0,0,0,0,0,0,26.95454545,0,0,0,0,0,0,0,0,0
2017-01-03 02:00:00,0,0,0,0,0,0,0,0,0,0,26.90909091,0,0,0,0,0,0,0,0,0
2017-01-03 02:30:00,0,0,0,0,0,0,0,0,0.09,0,26.79090909,0,0,0,0,0,0,0,0,0
2017-01-03 03:00:00,0,0,0,0,0,0,0,0.09,21.08454545,0,26.80909091,0,0,0,0,0,0,0,0,0.021818182
2017-01-03 03:30:00,0,0,0,0,0,0,0.09,21.08454545,49.57363636,0,26.8,0,0,0,0,0,0,0,0.021818182,0.218181818
2017-01-03 04:00:00,0,0,0,0,0,0.09,21.08454545,49.57363636,87.43909091,0,26.82727273,0,0,0,0,0,0,0.021818182,0.218181818,0.425454545
2017-01-03 04:30:00,0,0,0,0,0.09,21.08454545,49.57363636,87.43909091,175.5327273,0,26.80909091,0,0,0,0,0,0.021818182,0.218181818,0.425454545,1.123636364
2017-01-03 05:00:00,0,0,0,0.09,21.08454545,49.57363636,87.43909091,175.5327273,267.9054545,0,26.78181818,0,0,0,0,0.021818182,0.218181818,0.425454545,1.123636364,1.734545455
2017-01-03 05:30:00,0,0,0.09,21.08454545,49.57363636,87.43909091,175.5327273,267.9054545,318.9518182,0,26.53636364,0,0,0,0.021818182,0.218181818,0.425454545,1.123636364,1.734545455,2.203636364
2017-01-03 06:00:00,0,0.09,21.08454545,49.57363636,87.43909091,175.5327273,267.9054545,318.9518182,418.7618182,0,26.34545455,0,0,0.021818182,0.218181818,0.425454545,1.123636364,1.734545455,2.203636364,2.890909091
2017-01-03 06:30:00,0.09,21.08454545,49.57363636,87.43909091,175.5327273,267.9054545,318.9518182,418.7618182,295.9363636,0.090909091,26.21818182,0,0.021818182,0.218181818,0.425454545,1.123636364,1.734545455,2.203636364,2.890909091,1.614545455
2017-01-03 07:00:00,21.08454545,49.57363636,87.43909091,175.5327273,267.9054545,318.9518182,418.7618182,295.9363636,231.8563636,21.63636364,26.11818182,0.021818182,0.218181818,0.425454545,1.123636364,1.734545455,2.203636364,2.890909091,1.614545455,1.08
2017-01-03 07:30:00,49.57363636,87.43909091,175.5327273,267.9054545,318.9518182,418.7618182,295.9363636,231.8563636,321.5781818,50.09090909,26.39090909,0.218181818,0.425454545,1.123636364,1.734545455,2.203636364,2.890909091,1.614545455,1.08,1.821818182
2017-01-03 08:00:00,87.43909091,175.5327273,267.9054545,318.9518182,418.7618182,295.9363636,231.8563636,321.5781818,417.1786364,88.27272727,26.40909091,0.425454545,1.123636364,1.734545455,2.203636364,2.890909091,1.614545455,1.08,1.821818182,2.574545455
2017-01-03 08:30:00,175.5327273,267.9054545,318.9518182,418.7618182,295.9363636,231.8563636,321.5781818,417.1786364,408.4486364,177.5454545,26.60909091,1.123636364,1.734545455,2.203636364,2.890909091,1.614545455,1.08,1.821818182,2.574545455,2.901818182
2017-01-03 09:00:00,267.9054545,318.9518182,418.7618182,295.9363636,231.8563636,321.5781818,417.1786364,408.4486364,407.2622727,265.5454545,27.33636364,1.734545455,2.203636364,2.890909091,1.614545455,1.08,1.821818182,2.574545455,2.901818182,2.443636364
2017-01-03 09:30:00,318.9518182,418.7618182,295.9363636,231.8563636,321.5781818,417.1786364,408.4486364,407.2622727,341.7831818,304.8181818,27.86363636,2.203636364,2.890909091,1.614545455,1.08,1.821818182,2.574545455,2.901818182,2.443636364,2.498181818
2017-01-03 10:00:00,418.7618182,295.9363636,231.8563636,321.5781818,417.1786364,408.4486364,407.2622727,341.7831818,551.6918182,407.5454545,28.56363636,2.890909091,1.614545455,1.08,1.821818182,2.574545455,2.901818182,2.443636364,2.498181818,4.887272727
2017-01-03 10:30:00,295.9363636,231.8563636,321.5781818,417.1786364,408.4486364,407.2622727,341.7831818,551.6918182,455.5472727,265.1818182,28.63636364,1.614545455,1.08,1.821818182,2.574545455,2.901818182,2.443636364,2.498181818,4.887272727,3.578181818
2017-01-03 11:00:00,231.8563636,321.5781818,417.1786364,408.4486364,407.2622727,341.7831818,551.6918182,455.5472727,271.7018182,189.9090909,27.84545455,1.08,1.821818182,2.574545455,2.901818182,2.443636364,2.498181818,4.887272727,3.578181818,1.701818182
2017-01-03 11:30:00,321.5781818,417.1786364,408.4486364,407.2622727,341.7831818,551.6918182,455.5472727,271.7018182,218.2172727,287,28.76363636,1.821818182,2.574545455,2.901818182,2.443636364,2.498181818,4.887272727,3.578181818,1.701818182,1.592727273
2017-01-03 12:00:00,417.1786364,408.4486364,407.2622727,341.7831818,551.6918182,455.5472727,271.7018182,218.2172727,229.3609091,399.6363636,29.44545455,2.574545455,2.901818182,2.443636364,2.498181818,4.887272727,3.578181818,1.701818182,1.592727273,1.516363636
2017-01-03 12:30:00,408.4486364,407.2622727,341.7831818,551.6918182,455.5472727,271.7018182,218.2172727,229.3609091,133.1836364,386.4545455,29.93636364,2.901818182,2.443636364,2.498181818,4.887272727,3.578181818,1.701818182,1.592727273,1.516363636,0.752727273
2017-01-03 13:00:00,407.2622727,341.7831818,551.6918182,455.5472727,271.7018182,218.2172727,229.3609091,133.1836364,69.96272727,384.3181818,29.99090909,2.443636364,2.498181818,4.887272727,3.578181818,1.701818182,1.592727273,1.516363636,0.752727273,0.381818182
2017-01-03 13:30:00,341.7831818,551.6918182,455.5472727,271.7018182,218.2172727,229.3609091,133.1836364,69.96272727,20.77363636,340.5454545,30.22727273,2.498181818,4.887272727,3.578181818,1.701818182,1.592727273,1.516363636,0.752727273,0.381818182,0.065454545
2017-01-03 14:00:00,551.6918182,455.5472727,271.7018182,218.2172727,229.3609091,133.1836364,69.96272727,20.77363636,2.078181818,585.5454545,31.7,4.887272727,3.578181818,1.701818182,1.592727273,1.516363636,0.752727273,0.381818182,0.065454545,0
2017-01-03 14:30:00,455.5472727,271.7018182,218.2172727,229.3609091,133.1836364,69.96272727,20.77363636,2.078181818,0,484.1818182,32.54545455,3.578181818,1.701818182,1.592727273,1.516363636,0.752727273,0.381818182,0.065454545,0,0
2017-01-03 15:00:00,271.7018182,218.2172727,229.3609091,133.1836364,69.96272727,20.77363636,2.078181818,0,0,280.4545455,31.4,1.701818182,1.592727273,1.516363636,0.752727273,0.381818182,0.065454545,0,0,0
2017-01-03 15:30:00,218.2172727,229.3609091,133.1836364,69.96272727,20.77363636,2.078181818,0,0,0,219.8636364,30.9,1.592727273,1.516363636,0.752727273,0.381818182,0.065454545,0,0,0,0
2017-01-03 16:00:00,229.3609091,133.1836364,69.96272727,20.77363636,2.078181818,0,0,0,0,236.7272727,31.18636364,1.516363636,0.752727273,0.381818182,0.065454545,0,0,0,0,0
2017-01-03 16:30:00,133.1836364,69.96272727,20.77363636,2.078181818,0,0,0,0,0,137.5909091,29.70909091,0.752727273,0.381818182,0.065454545,0,0,0,0,0,0
2017-01-03 17:00:00,69.96272727,20.77363636,2.078181818,0,0,0,0,0,0,75.45454545,29.00909091,0.381818182,0.065454545,0,0,0,0,0,0,0
2017-01-03 17:30:00,20.77363636,2.078181818,0,0,0,0,0,0,0,21.81818182,28.5,0.065454545,0,0,0,0,0,0,0,0
2017-01-03 18:00:00,2.078181818,0,0,0,0,0,0,0,0,2.181818182,28.02727273,0,0,0,0,0,0,0,0,0
2017-01-03 18:30:00,0,0,0,0,0,0,0,0,0,0,27.77272727,0,0,0,0,0,0,0,0,0
2017-01-03 19:00:00,0,0,0,0,0,0,0,0,0,0,27.6,0,0,0,0,0,0,0,0,0
2017-01-03 19:30:00,0,0,0,0,0,0,0,0,0,0,27.59090909,0,0,0,0,0,0,0,0,0
2017-01-03 20:00:00,0,0,0,0,0,0,0,0,0,0,27.51818182,0,0,0,0,0,0,0,0,0
2017-01-03 20:30:00,0,0,0,0,0,0,0,0,0,0,27.51818182,0,0,0,0,0,0,0,0,0
2017-01-03 21:00:00,0,0,0,0,0,0,0,0,0,0,27.56363636,0,0,0,0,0,0,0,0,0
2017-01-03 21:30:00,0,0,0,0,0,0,0,0,0,0,27.6,0,0,0,0,0,0,0,0,0
2017-01-03 22:00:00,0,0,0,0,0,0,0,0,0,0,27.54545455,0,0,0,0,0,0,0,0,0
2017-01-03 22:30:00,0,0,0,0,0,0,0,0,0,0,27.56363636,0,0,0,0,0,0,0,0,0
2017-01-03 23:00:00,0,0,0,0,0,0,0,0,0,0,27.57272727,0,0,0,0,0,0,0,0,0
2017-01-03 23:30:00,0,0,0,0,0,0,0,0,0,0,27.52727273,0,0,0,0,0,0,0,0,0
2017-01-04 00:00:00,0,0,0,0,0,0,0,0,0,0,27.41818182,0,0,0,0,0,0,0,0,0
2017-01-04 00:30:00,0,0,0,0,0,0,0,0,0,0,27.44545455,0,0,0,0,0,0,0,0,0
2017-01-04 01:00:00,0,0,0,0,0,0,0,0,0,0,27.29090909,0,0,0,0,0,0,0,0,0
2017-01-04 01:30:00,0,0,0,0,0,0,0,0,0,0,27.14545455,0,0,0,0,0,0,0,0,0
2017-01-04 02:00:00,0,0,0,0,0,0,0,0,0,0,26.94545455,0,0,0,0,0,0,0,0,0
2017-01-04 02:30:00,0,0,0,0,0,0,0,0,0.009,0,26.65454545,0,0,0,0,0,0,0,0,0
2017-01-04 03:00:00,0,0,0,0,0,0,0,0.009,9.144818182,0,26.37272727,0,0,0,0,0,0,0,0,0
2017-01-04 03:30:00,0,0,0,0,0,0,0.009,9.144818182,38.09372727,0,26.08181818,0,0,0,0,0,0,0,0,0.098181818
2017-01-04 04:00:00,0,0,0,0,0,0.009,9.144818182,38.09372727,79.51663636,0,25.88181818,0,0,0,0,0,0,0,0.098181818,0.338181818
2017-01-04 04:30:00,0,0,0,0,0.009,9.144818182,38.09372727,79.51663636,131.2805455,0,25.8,0,0,0,0,0,0,0.098181818,0.338181818,0.676363636
2017-01-04 05:00:00,0,0,0,0.009,9.144818182,38.09372727,79.51663636,131.2805455,205.4814545,0,25.79090909,0,0,0,0,0,0.098181818,0.338181818,0.676363636,1.178181818
2017-01-04 05:30:00,0,0,0.009,9.144818182,38.09372727,79.51663636,131.2805455,205.4814545,406.6224545,0,25.81818182,0,0,0,0,0.098181818,0.338181818,0.676363636,1.178181818,2.825454545
2017-01-04 06:00:00,0,0.009,9.144818182,38.09372727,79.51663636,131.2805455,205.4814545,406.6224545,576.6398182,0,26.05454545,0,0,0,0.098181818,0.338181818,0.676363636,1.178181818,2.825454545,4.374545455
2017-01-04 06:30:00,0.009,9.144818182,38.09372727,79.51663636,131.2805455,205.4814545,406.6224545,576.6398182,525.7390909,0,26.14545455,0,0,0.098181818,0.338181818,0.676363636,1.178181818,2.825454545,4.374545455,4.123636364
2017-01-04 07:00:00,9.144818182,38.09372727,79.51663636,131.2805455,205.4814545,406.6224545,576.6398182,525.7390909,565.9674545,7.818181818,26.15454545,0,0.098181818,0.338181818,0.676363636,1.178181818,2.825454545,4.374545455,4.123636364,4.265454545
2017-01-04 07:30:00,38.09372727,79.51663636,131.2805455,205.4814545,406.6224545,576.6398182,525.7390909,565.9674545,338.5669091,36.81818182,26.25454545,0.098181818,0.338181818,0.676363636,1.178181818,2.825454545,4.374545455,4.123636364,4.265454545,2.116363636
2017-01-04 08:00:00,79.51663636,131.2805455,205.4814545,406.6224545,576.6398182,525.7390909,565.9674545,338.5669091,396.0724091,78.63636364,26.43636364,0.338181818,0.676363636,1.178181818,2.825454545,4.374545455,4.123636364,4.265454545,2.116363636,2.454545455
